tp_item,covergroup,coverpoint,bin,adopted
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,na4_c0110,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,na4_c0111,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,na4_c1000,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,na4_c1001,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,na4_c1010,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,na4_c1011,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,na4_c1100,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,na4_c1101,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,na4_c1110,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,na4_c1111,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c0000,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c0001,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c0010,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c0011,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c0100,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c0101,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c0110,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c0111,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c1000,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c1001,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c1010,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c1011,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c1100,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c1101,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c1110,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,napot_c1111,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c0000,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c0001,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c0010,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c0011,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c0100,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c0101,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c0110,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c0111,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c1000,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c1001,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c1010,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c1011,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c1100,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c1101,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c1110,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,off_c1111,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c0000,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c0001,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c0010,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c0011,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c0100,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c0101,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c0110,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c0111,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c1000,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c1001,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c1010,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c1011,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c1100,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c1101,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c1110,0
TP-PMP-001,CG-PMP-001,cr_mode_lrwx,tor_c1111,0
TP-PMP-001,CG-PMP-004,cr_op_class,csrrw_pmpcfg,0
TP-PMP-002,CG-PMP-002,cp_hi_bits,bit30,0
TP-PMP-002,CG-PMP-002,cp_hi_bits,bit31,0
TP-PMP-002,CG-PMP-002,cp_hi_bits,both,0
TP-PMP-002,CG-PMP-002,cp_hi_bits,none,0
TP-PMP-002,CG-PMP-002,cp_idx,a0,0
TP-PMP-002,CG-PMP-002,cp_idx,a1,0
TP-PMP-002,CG-PMP-002,cp_idx,a10,0
TP-PMP-002,CG-PMP-002,cp_idx,a11,0
TP-PMP-002,CG-PMP-002,cp_idx,a12,0
TP-PMP-002,CG-PMP-002,cp_idx,a13,0
TP-PMP-002,CG-PMP-002,cp_idx,a14,0
TP-PMP-002,CG-PMP-002,cp_idx,a15,0
TP-PMP-002,CG-PMP-002,cp_idx,a2,0
TP-PMP-002,CG-PMP-002,cp_idx,a3,0
TP-PMP-002,CG-PMP-002,cp_idx,a4,0
TP-PMP-002,CG-PMP-002,cp_idx,a5,0
TP-PMP-002,CG-PMP-002,cp_idx,a6,0
TP-PMP-002,CG-PMP-002,cp_idx,a7,0
TP-PMP-002,CG-PMP-002,cp_idx,a8,0
TP-PMP-002,CG-PMP-002,cp_idx,a9,0
TP-PMP-002,CG-PMP-002,cr_hi_mode,bit30_na4,0
TP-PMP-002,CG-PMP-002,cr_hi_mode,bit30_napot,0
TP-PMP-002,CG-PMP-002,cr_hi_mode,bit30_off,0
TP-PMP-002,CG-PMP-002,cr_hi_mode,bit30_tor,0
TP-PMP-002,CG-PMP-002,cr_hi_mode,bit31_na4,0
TP-PMP-002,CG-PMP-002,cr_hi_mode,bit31_napot,0
TP-PMP-002,CG-PMP-002,cr_hi_mode,bit31_off,0
TP-PMP-002,CG-PMP-002,cr_hi_mode,bit31_tor,0
TP-PMP-002,CG-PMP-002,cr_hi_mode,both_na4,0
TP-PMP-002,CG-PMP-002,cr_hi_mode,both_napot,0
TP-PMP-002,CG-PMP-002,cr_hi_mode,both_off,0
TP-PMP-002,CG-PMP-002,cr_hi_mode,both_tor,0
TP-PMP-002,CG-PMP-004,cr_op_class,csrrw_pmpaddr,0
TP-PMP-003,CG-PMP-001,cp_res_bits,nonzero,0
TP-PMP-003,CG-PMP-001,cr_res_op,nonzero_csrrc,0
TP-PMP-003,CG-PMP-001,cr_res_op,nonzero_csrrs,0
TP-PMP-003,CG-PMP-001,cr_res_op,nonzero_csrrw,0
TP-PMP-004,CG-PMP-001,cp_mml,mml0,0
TP-PMP-004,CG-PMP-001,cp_outcome,w_dropped,0
TP-PMP-004,CG-PMP-001,cp_wr_lrwx,c0010,0
TP-PMP-004,CG-PMP-001,cp_wr_lrwx,c0011,0
TP-PMP-004,CG-PMP-001,cp_wr_lrwx,c1010,0
TP-PMP-004,CG-PMP-001,cp_wr_lrwx,c1011,0
TP-PMP-004,CG-PMP-001,cr_rw01_mml,rw01_mml0_wdrop,0
TP-PMP-005,CG-PMP-001,cp_mml,mml1,0
TP-PMP-005,CG-PMP-001,cr_rw01_mml,rw01_mml1_l1_rlb1_stored,0
TP-PMP-005,CG-PMP-001,cr_rw01_mml,rw01_mml1_stored,0
TP-PMP-006,CG-PMP-001,cp_wr_mode,na4,0
TP-PMP-006,CG-PMP-001,cp_wr_mode,napot,0
TP-PMP-006,CG-PMP-001,cp_wr_mode,off,0
TP-PMP-006,CG-PMP-001,cp_wr_mode,tor,0
TP-PMP-006,CG-PMP-005,cp_mode,na4,0
TP-PMP-006,CG-PMP-005,cp_mode,napot,0
TP-PMP-006,CG-PMP-005,cp_mode,tor,0
TP-PMP-007,CG-PMP-001,cp_op,csrrc,0
TP-PMP-007,CG-PMP-001,cp_op,csrrs,0
TP-PMP-007,CG-PMP-002,cp_op,csrrc,0
TP-PMP-007,CG-PMP-002,cp_op,csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a0_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a0_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a0_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a10_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a10_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a10_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a11_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a11_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a11_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a12_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a12_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a12_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a13_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a13_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a13_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a14_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a14_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a14_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a15_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a15_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a15_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a1_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a1_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a1_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a2_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a2_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a2_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a3_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a3_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a3_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a4_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a4_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a4_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a5_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a5_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a5_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a6_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a6_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a6_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a7_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a7_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a7_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a8_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a8_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a8_csrrw,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a9_csrrc,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a9_csrrs,0
TP-PMP-007,CG-PMP-002,cr_idx_op,a9_csrrw,0
TP-PMP-007,CG-PMP-003,cp_op,csrrc,0
TP-PMP-007,CG-PMP-003,cp_op,csrrs,0
TP-PMP-007,CG-PMP-003,cp_op,csrrw,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrc_mseccfg,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrc_mseccfgh,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrc_pmpaddr,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrc_pmpcfg,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrci_mseccfg,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrci_mseccfgh,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrci_pmpaddr,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrci_pmpcfg,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrs_mseccfg,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrs_mseccfgh,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrs_pmpaddr,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrs_pmpcfg,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrsi_mseccfg,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrsi_mseccfgh,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrsi_pmpaddr,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrsi_pmpcfg,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrw_mseccfg,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrw_mseccfgh,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrw_pmpaddr,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrw_pmpcfg,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrwi_mseccfg,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrwi_mseccfgh,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrwi_pmpaddr,0
TP-PMP-007,CG-PMP-004,cr_op_class,csrrwi_pmpcfg,0
TP-PMP-008,CG-PMP-004,cp_trap,illegal,0
TP-PMP-008,CG-PMP-004,cr_priv_trap,u_illegal,0
TP-PMP-008,CG-PMP-004,cr_u_class,u_mseccfg_read_only,0
TP-PMP-008,CG-PMP-004,cr_u_class,u_mseccfg_write,0
TP-PMP-008,CG-PMP-004,cr_u_class,u_mseccfgh_read_only,0
TP-PMP-008,CG-PMP-004,cr_u_class,u_mseccfgh_write,0
TP-PMP-008,CG-PMP-004,cr_u_class,u_pmpaddr_read_only,0
TP-PMP-008,CG-PMP-004,cr_u_class,u_pmpaddr_write,0
TP-PMP-008,CG-PMP-004,cr_u_class,u_pmpcfg_read_only,0
TP-PMP-008,CG-PMP-004,cr_u_class,u_pmpcfg_write,0
TP-PMP-009,CG-PMP-004,cp_dbg,d1,0
TP-PMP-009,CG-PMP-004,cr_dbg_class,d1_mseccfg_read_only,0
TP-PMP-009,CG-PMP-004,cr_dbg_class,d1_mseccfg_write,0
TP-PMP-009,CG-PMP-004,cr_dbg_class,d1_mseccfgh_read_only,0
TP-PMP-009,CG-PMP-004,cr_dbg_class,d1_mseccfgh_write,0
TP-PMP-009,CG-PMP-004,cr_dbg_class,d1_pmpaddr_read_only,0
TP-PMP-009,CG-PMP-004,cr_dbg_class,d1_pmpaddr_write,0
TP-PMP-009,CG-PMP-004,cr_dbg_class,d1_pmpcfg_read_only,0
TP-PMP-009,CG-PMP-004,cr_dbg_class,d1_pmpcfg_write,0
TP-PMP-010,CG-PMP-004,cr_reset_read,rst_mseccfg,0
TP-PMP-010,CG-PMP-004,cr_reset_read,rst_mseccfgh,0
TP-PMP-010,CG-PMP-004,cr_reset_read,rst_pmpaddr,0
TP-PMP-010,CG-PMP-004,cr_reset_read,rst_pmpcfg,0
TP-PMP-010,CG-PMP-005,cr_nomatch,nm_m_fetch_mml0_mmwp0,0
TP-PMP-010,CG-PMP-005,cr_nomatch,nm_m_load_mml0_mmwp0,0
TP-PMP-010,CG-PMP-005,cr_nomatch,nm_m_store_mml0_mmwp0,0
TP-PMP-010,CG-PMP-014,cp_active,n0,0
TP-PMP-011,CG-PMP-003,cp_csr,mseccfg,0
TP-PMP-011,CG-PMP-003,cp_post,s000,0
TP-PMP-011,CG-PMP-003,cp_post,s001,0
TP-PMP-011,CG-PMP-003,cr_hi_bits,mseccfg_hi_nonzero,0
TP-PMP-011,CG-PMP-004,cr_op_class,csrrw_mseccfg,0
TP-PMP-012,CG-PMP-003,cp_csr,mseccfgh,0
TP-PMP-012,CG-PMP-003,cr_mseccfgh,mseccfgh_nonzero_csrrc,0
TP-PMP-012,CG-PMP-003,cr_mseccfgh,mseccfgh_nonzero_csrrs,0
TP-PMP-012,CG-PMP-003,cr_mseccfgh,mseccfgh_nonzero_csrrw,0
TP-PMP-012,CG-PMP-004,cr_op_class,csrrc_mseccfgh,0
TP-PMP-012,CG-PMP-004,cr_op_class,csrrci_mseccfgh,0
TP-PMP-012,CG-PMP-004,cr_op_class,csrrs_mseccfgh,0
TP-PMP-012,CG-PMP-004,cr_op_class,csrrsi_mseccfgh,0
TP-PMP-012,CG-PMP-004,cr_op_class,csrrw_mseccfgh,0
TP-PMP-012,CG-PMP-004,cr_op_class,csrrwi_mseccfgh,0
TP-PMP-013,CG-PMP-001,cp_outcome,ignored_lock,0
TP-PMP-013,CG-PMP-001,cp_prelock,locked,0
TP-PMP-013,CG-PMP-001,cp_word_lockmix,all,0
TP-PMP-013,CG-PMP-001,cp_word_lockmix,none,0
TP-PMP-013,CG-PMP-001,cp_word_lockmix,some,0
TP-PMP-013,CG-PMP-001,cr_lock_outcome,locked_rlb0_ignored,0
TP-PMP-013,CG-PMP-001,cr_lock_outcome,unlocked_rlb0_written,0
TP-PMP-013,CG-PMP-001,cr_lockmix_op,some_csrrc,0
TP-PMP-013,CG-PMP-001,cr_lockmix_op,some_csrrs,0
TP-PMP-013,CG-PMP-001,cr_lockmix_op,some_csrrw,0
TP-PMP-014,CG-PMP-002,cp_outcome,ignored_self_lock,0
TP-PMP-014,CG-PMP-002,cp_self_lock,locked,0
TP-PMP-014,CG-PMP-002,cp_self_mode,na4,0
TP-PMP-014,CG-PMP-002,cp_self_mode,napot,0
TP-PMP-014,CG-PMP-002,cp_self_mode,off,0
TP-PMP-014,CG-PMP-002,cp_self_mode,tor,0
TP-PMP-014,CG-PMP-002,cr_self_lock,locked_rlb0_ignored,0
TP-PMP-015,CG-PMP-002,cp_next_cfg,next_locked_tor,0
TP-PMP-015,CG-PMP-002,cp_outcome,ignored_tor_lock,0
TP-PMP-015,CG-PMP-002,cr_tor_lock,nl_tor_rlb0_ignored,0
TP-PMP-016,CG-PMP-002,cp_next_cfg,next_locked_other,0
TP-PMP-016,CG-PMP-002,cr_tor_lock,nl_other_rlb0_written,0
TP-PMP-017,CG-PMP-002,cp_next_cfg,next_unlocked_tor,0
TP-PMP-017,CG-PMP-002,cr_tor_lock,nu_tor_rlb0_written,0
TP-PMP-018,CG-PMP-002,cp_next_cfg,top,0
TP-PMP-018,CG-PMP-002,cr_top_lock,top_locked_ignored,0
TP-PMP-018,CG-PMP-002,cr_top_lock,top_unlocked_written,0
TP-PMP-018,CG-PMP-002,cr_tor_lock,top_rlb0_written,0
TP-PMP-019,CG-PMP-001,cp_wr_mode,off,0
TP-PMP-019,CG-PMP-001,cr_lock_outcome,locked_rlb0_ignored,0
TP-PMP-019,CG-PMP-003,cp_locked_off_only,yes,0
TP-PMP-019,CG-PMP-003,cr_rlb_trans,rlb_0_w1_lockedoff_blocked,0
TP-PMP-020,CG-PMP-001,cr_lock_outcome,locked_rlb0_ignored,0
TP-PMP-020,CG-PMP-001,cr_prelock_wrl,setlock_c1000,0
TP-PMP-020,CG-PMP-001,cr_prelock_wrl,setlock_c1001,0
TP-PMP-020,CG-PMP-001,cr_prelock_wrl,setlock_c1010,0
TP-PMP-020,CG-PMP-001,cr_prelock_wrl,setlock_c1011,0
TP-PMP-020,CG-PMP-001,cr_prelock_wrl,setlock_c1100,0
TP-PMP-020,CG-PMP-001,cr_prelock_wrl,setlock_c1101,0
TP-PMP-020,CG-PMP-001,cr_prelock_wrl,setlock_c1110,0
TP-PMP-020,CG-PMP-001,cr_prelock_wrl,setlock_c1111,0
TP-PMP-020,CG-PMP-002,cr_self_lock,locked_rlb0_ignored,0
TP-PMP-020,CG-PMP-011,cp_bb,lock_then_addr,0
TP-PMP-020,CG-PMP-011,cp_bb,lock_then_cfg,0
TP-PMP-020,CG-PMP-011,cp_bb,lock_then_rlb,0
TP-PMP-020,CG-PMP-011,cp_bb,none,0
TP-PMP-020,CG-PMP-011,cr_bb,lock_then_addr,0
TP-PMP-020,CG-PMP-011,cr_bb,lock_then_cfg,0
TP-PMP-020,CG-PMP-011,cr_bb,lock_then_rlb,0
TP-PMP-021,CG-PMP-001,cp_rlb,rlb1,0
TP-PMP-021,CG-PMP-001,cr_lock_outcome,locked_rlb1_written,0
TP-PMP-021,CG-PMP-001,cr_lock_outcome,unlocked_rlb1_written,0
TP-PMP-021,CG-PMP-002,cp_rlb,rlb1,0
TP-PMP-021,CG-PMP-002,cr_self_lock,locked_rlb1_written,0
TP-PMP-021,CG-PMP-002,cr_tor_lock,nl_tor_rlb1_written,0
TP-PMP-022,CG-PMP-003,cr_mml_trans,mml_0_w0_stay0,0
TP-PMP-022,CG-PMP-003,cr_mml_trans,mml_0_w1_set,0
TP-PMP-022,CG-PMP-003,cr_mml_trans,mml_1_w0_hold,0
TP-PMP-022,CG-PMP-003,cr_mml_trans,mml_1_w1_hold,0
TP-PMP-022,CG-PMP-003,cr_op_trans,csrrc_mml_hold,0
TP-PMP-022,CG-PMP-003,cr_op_trans,csrrw_mml_hold,0
TP-PMP-023,CG-PMP-003,cr_mmwp_trans,mmwp_0_w0_stay0,0
TP-PMP-023,CG-PMP-003,cr_mmwp_trans,mmwp_0_w1_set,0
TP-PMP-023,CG-PMP-003,cr_mmwp_trans,mmwp_1_w0_hold,0
TP-PMP-023,CG-PMP-003,cr_mmwp_trans,mmwp_1_w1_hold,0
TP-PMP-023,CG-PMP-003,cr_op_trans,csrrc_mmwp_hold,0
TP-PMP-023,CG-PMP-003,cr_op_trans,csrrw_mmwp_hold,0
TP-PMP-024,CG-PMP-003,cp_any_locked,none,0
TP-PMP-024,CG-PMP-003,cr_rlb_trans,rlb_0_w0_nolock_stay,0
TP-PMP-024,CG-PMP-003,cr_rlb_trans,rlb_0_w1_nolock_set,0
TP-PMP-024,CG-PMP-003,cr_rlb_trans,rlb_1_w0_clear,0
TP-PMP-024,CG-PMP-003,cr_rlb_trans,rlb_1_w1_hold,0
TP-PMP-025,CG-PMP-003,cp_any_locked,some,0
TP-PMP-025,CG-PMP-003,cr_rlb_trans,rlb_0_w0_locked_stay,0
TP-PMP-025,CG-PMP-003,cr_rlb_trans,rlb_0_w1_locked_blocked,0
TP-PMP-026,CG-PMP-003,cr_rlb_trans,rlb_0_w1_locked_blocked,0
TP-PMP-026,CG-PMP-003,cr_rlb_trans,rlb_1_w0_clear,0
TP-PMP-026,CG-PMP-003,cr_state_trans,s000_to_s000,0
TP-PMP-026,CG-PMP-003,cr_state_trans,s000_to_s001,0
TP-PMP-026,CG-PMP-003,cr_state_trans,s001_to_s000,0
TP-PMP-027,CG-PMP-001,cp_outcome,ignored_mml_exec,0
TP-PMP-027,CG-PMP-001,cr_mml_exec_suppress,rlb0_c1001_suppressed,0
TP-PMP-027,CG-PMP-001,cr_mml_exec_suppress,rlb0_c1010_suppressed,0
TP-PMP-027,CG-PMP-001,cr_mml_exec_suppress,rlb0_c1011_suppressed,0
TP-PMP-027,CG-PMP-001,cr_mml_exec_suppress,rlb0_c1101_suppressed,0
TP-PMP-027,CG-PMP-001,cr_rw01_mml,rw01_mml1_l1_rlb0_suppressed,0
TP-PMP-027,CG-PMP-001,cr_suppress_mode,na4,0
TP-PMP-027,CG-PMP-001,cr_suppress_mode,napot,0
TP-PMP-027,CG-PMP-001,cr_suppress_mode,tor,0
TP-PMP-028,CG-PMP-001,cr_suppress_mode,off,0
TP-PMP-029,CG-PMP-001,cr_mml_nonexec_accept,c1000_written,0
TP-PMP-029,CG-PMP-001,cr_mml_nonexec_accept,c1100_written,0
TP-PMP-029,CG-PMP-001,cr_mml_nonexec_accept,c1110_written,0
TP-PMP-029,CG-PMP-001,cr_mml_nonexec_accept,c1111_written,0
TP-PMP-030,CG-PMP-001,cr_mml_exec_suppress,rlb1_c1001_written,0
TP-PMP-030,CG-PMP-001,cr_mml_exec_suppress,rlb1_c1010_written,0
TP-PMP-030,CG-PMP-001,cr_mml_exec_suppress,rlb1_c1011_written,0
TP-PMP-030,CG-PMP-001,cr_mml_exec_suppress,rlb1_c1101_written,0
TP-PMP-030,CG-PMP-001,cr_rw01_mml,rw01_mml1_l1_rlb1_stored,0
TP-PMP-031,CG-PMP-003,cr_mml_trans,mml_0_w1_set,0
TP-PMP-031,CG-PMP-005,cr_truth_mml0,c0111_m_load,0
TP-PMP-031,CG-PMP-005,cr_truth_mml0,c1110_u_load,0
TP-PMP-031,CG-PMP-005,cr_truth_mml1,c0111_m_load,0
TP-PMP-031,CG-PMP-005,cr_truth_mml1,c1110_u_load,0
TP-PMP-031,CG-PMP-011,cr_csr_data,mseccfg_mml_now_denied,0
TP-PMP-032,CG-PMP-005,cp_off_shadow,off_covers,0
TP-PMP-032,CG-PMP-005,cr_off_shadow,off_covers_fetch_m,0
TP-PMP-032,CG-PMP-005,cr_off_shadow,off_covers_fetch_u,0
TP-PMP-032,CG-PMP-005,cr_off_shadow,off_covers_load_m,0
TP-PMP-032,CG-PMP-005,cr_off_shadow,off_covers_load_u,0
TP-PMP-032,CG-PMP-005,cr_off_shadow,off_covers_store_m,0
TP-PMP-032,CG-PMP-005,cr_off_shadow,off_covers_store_u,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass,na4_inside_high,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass,na4_inside_low,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass,na4_interior,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass,na4_outside_high,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass,na4_outside_low,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass,na4_straddle_high,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass,na4_straddle_low,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_inside_high_fetch,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_inside_high_load,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_inside_high_store,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_inside_low_fetch,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_inside_low_load,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_inside_low_store,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_interior_fetch,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_interior_load,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_interior_store,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_outside_high_fetch,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_outside_high_load,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_outside_high_store,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_outside_low_fetch,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_outside_low_load,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_outside_low_store,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_straddle_high_fetch,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_straddle_high_load,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_straddle_high_store,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_straddle_low_fetch,0
TP-PMP-033,CG-PMP-007,cr_mode_bclass_type,na4_straddle_low_load,0
